arxiv_id	title	date	categories	primary_category	url	pop_rel	nn_sim	judged	novelty	fused	needle
2601.17669	Quantitative cancer-immunity cycle modeling to optimize bevacizumab and atezolizumab combination therapy for advanced renal cell carcinoma	2026-01-25	q-bio.QM;q-bio.TO	q-bio.QM	https://arxiv.org/abs/2601.17669	0.7556	0.8019	True	6	6.75	False
2601.17763	Tracking dynamics of superspreading through contacts, exposures, and transmissions in edge-based network epidemics	2026-01-25	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2601.17763			False			False
2601.17796	AI and World Models	2026-01-25	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2601.17796			False			False
2601.17808	Motif Diversity in Human Liver ChIP-seq Data Using MAP-Elites	2026-01-25	cs.NE;q-bio.GN	q-bio.GN	https://arxiv.org/abs/2601.17808			False			False
2601.17808	Motif Diversity in Human Liver ChIP-seq Data Using MAP-Elites	2026-01-25	cs.NE;q-bio.GN	q-bio.GN	https://arxiv.org/abs/2601.17808			False			False
2601.17763	Tracking dynamics of superspreading through contacts, exposures, and transmissions in edge-based network epidemics	2026-01-25	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2601.17763			False			False
2601.17763	Tracking dynamics of superspreading through contacts, exposures, and transmissions in edge-based network epidemics	2026-01-25	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2601.17763			False			False
2601.17763	Tracking dynamics of superspreading through contacts, exposures, and transmissions in edge-based network epidemics	2026-01-25	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2601.17763			False			False
2601.17763	Tracking dynamics of superspreading through contacts, exposures, and transmissions in edge-based network epidemics	2026-01-25	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2601.17763			False			False
2601.17466	$β$-diversity and Graph Sheaf Laplacians	2026-01-24	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2601.17466			False			False
2601.17504	BMDS-Net: A Bayesian Multi-Modal Deep Supervision Network for Robust Brain Tumor Segmentation	2026-01-24	cs.CV;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2601.17504			False			False
2601.17523	Unsupervised sleep-like intra- and inter-layer plasticity categorizes and improves energy efficiency in a multilayer spiking network	2026-01-24	physics.bio-ph;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2601.17523			False			False
2601.17528	Sampling in the Euclidean Motion Group and a Problem from Brain's Primary Visual Cortex	2026-01-24	math.FA;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2601.17528			False			False
2601.17590	Travelling Waves in Wolbachia Spread Dynamics	2026-01-24	math.DS;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2601.17590			False			False
2601.18819	Descriptive and risk analysis of vehicle movements linked to porcine reproductive and respiratory syndrome and porcine epidemic diarrhea transmission in US commercial swine farms	2026-01-24	q-bio.QM	q-bio.QM	https://arxiv.org/abs/2601.18819			False			False
2601.17582	GenAI-Net: A Generative AI Framework for Automated Biomolecular Network Design	2026-01-24	cs.AI;cs.LG;cs.SY;eess.SY;q-bio.MN;q-bio.QM	q-bio.MN	https://arxiv.org/abs/2601.17582			False			False
2601.17504	BMDS-Net:Deployment-aware multi-modal brain tumor segmentation with adaptive fusion,decoder regularization,and Bayesian calibration	2026-01-24	cs.CV;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2601.17504			False			False
2601.17528	Sampling in the Euclidean Motion Group and a Problem from Brain's Primary Visual Cortex	2026-01-24	math.FA;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2601.17528			False			False
2601.16378	Cognitively-Inspired Tokens Overcome Egocentric Bias in Multimodal Models	2026-01-23	cs.AI;cs.CV;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2601.16378			False			False
2601.16384	Modeling tumor progression in heterogeneous microenvironments: A cellular automata approach	2026-01-23	q-bio.CB	q-bio.CB	https://arxiv.org/abs/2601.16384			False			False
2601.17102	Domain-Aware Geometric Multimodal Learning for Multi-Domain Protein-Ligand Affinity Prediction	2026-01-23	q-bio.QM	q-bio.QM	https://arxiv.org/abs/2601.17102			False			False
2601.17184	FASTR: Reimagining FASTQ via Compact Image-inspired Representation	2026-01-23	cs.LG;q-bio.GN	q-bio.GN	https://arxiv.org/abs/2601.17184			False			False
2601.17228	Semi-Supervised Domain Adaptation with Latent Diffusion for Pathology Image Classification	2026-01-23	cs.CV;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2601.17228			False			False
2601.16593	Adaptive dynamics of eco-evolutionary repeated games: Effect of reward and punishment	2026-01-23	physics.AO;physics.soc-ph;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2601.16593			False			False
2601.18818	LabelKAN -- Kolmogorov-Arnold Networks for Inter-Label Learning: Avian Community Learning	2026-01-23	cs.AI;q-bio.PE;q-bio.QM	q-bio.PE	https://arxiv.org/abs/2601.18818			False			False
2601.17138	AI Developments for T and B Cell Receptor Modeling and Therapeutic Design	2026-01-23	q-bio.BM	q-bio.BM	https://arxiv.org/abs/2601.17138			False			False
2601.16689	Agonist-Antagonist Neural Coordination without Mechanical Coupling after Targeted Muscle Reinnervation	2026-01-23	eess.SP;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2601.16689			False			False
2601.15689	Resting-State Functional Connectivity Correlates of Emotional Memory Control under Cognitive load in Subclinical Anxiety	2026-01-22	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2601.15689			False			False
2601.15771	Rethinking Drug-Drug Interaction Modeling as Generalizable Relation Learning	2026-01-22	cs.LG;q-bio.BM	q-bio.BM	https://arxiv.org/abs/2601.15771			False			False
2601.15886	PhageMind: Generalized Strain-level Phage Host Range Prediction via Meta-learning	2026-01-22	q-bio.GN	q-bio.GN	https://arxiv.org/abs/2601.15886			False			False
2601.15952	Reconstructing Patched or Partial Holograms to allow for Whole Slide Imaging with a Self-Referencing Holographic Microscope	2026-01-22	eess.SP;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2601.15952			False			False
2601.17061	How Information Evolves: Stability-Driven Assembly and the Emergence of a Natural Genetic Algorithm	2026-01-22	cs.NE;physics.AO;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2601.17061			False			False
2601.20878	Log Focal Frequency Loss for Bioimage Restoration	2026-01-22	q-bio.QM	q-bio.QM	https://arxiv.org/abs/2601.20878			False			False
2601.16151	In vitro binding energies capture Klf4 occupancy across the human genome	2026-01-22	physics.bio-ph;q-bio.BM;q-bio.GN	q-bio.BM	https://arxiv.org/abs/2601.16151			False			False
2601.15689	Resting-State Functional Connectivity Correlates of Emotional Memory Control under Cognitive load in Subclinical Anxiety	2026-01-22	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2601.15689			False			False
2601.15689	Resting-State Functional Connectivity Correlates of Emotional Memory Control under Cognitive load in Subclinical Anxiety	2026-01-22	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2601.15689			False			False
2601.17061	How Information Evolves: Stability-Driven Assembly and the Emergence of a Natural Genetic Algorithm	2026-01-22	cs.NE;physics.AO;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2601.17061			False			False
2601.17061	How Information Evolves: Stability-Driven Assembly and the Emergence of a Natural Genetic Algorithm	2026-01-22	cs.NE;physics.AO;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2601.17061			False			False
2601.14574	De novo design of protein binders targeting the human sweet taste receptor as potential sweet proteins	2026-01-21	q-bio.BM	q-bio.BM	https://arxiv.org/abs/2601.14574			False			False
2601.14577	FBApro: A fast, simple linear transformation for diverse metabolic modeling tasks	2026-01-21	q-bio.QM	q-bio.QM	https://arxiv.org/abs/2601.14577			False			False
2601.14624	Biological Sequence Clustering: A Survey	2026-01-21	q-bio.GN	q-bio.GN	https://arxiv.org/abs/2601.14624			False			False
2601.14632	The missing links: Evaluating contact tracing with incomplete data in large metropolitan areas during an epidemic	2026-01-21	physics.soc-ph;physics.stat-mech;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2601.14632			False			False
2601.14653	Efficient Imputation for Patch-based Missing Single-cell Data via Cluster-regularized Optimal Transport	2026-01-21	cs.LG;q-bio.GN	q-bio.GN	https://arxiv.org/abs/2601.14653			False			False
2601.14678	Transfer Learning from One Cancer to Another via Deep Learning Domain Adaptation	2026-01-21	cs.AI;cs.CV;cs.LG;cs.NE;q-bio.TO	q-bio.TO	https://arxiv.org/abs/2601.14678			False			False
2601.14869	Early warning signals of non-critical transitions from linearised time-varying dynamics with applications to epidemic systems	2026-01-21	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2601.14869			False			False
2601.14961	Power-Law Scaling in the Classification Performance of Small-Scale Spiking Neural Networks	2026-01-21	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2601.14961			False			False
2601.15032	Single-Node Wilson--Cowan Model Accounts for Speech-Evoked $γ$-Band Deficits in Schizophrenia	2026-01-21	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2601.15032			False			False
2601.15091	Circadian Modulation of Semantic Exploration in Social Media Language	2026-01-21	cs.CL;cs.CY;cs.SI;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2601.15091			False			False
2601.15144	Modification speed and radius of higher-order interactions alter the oscillatory dynamics in an agent-based model	2026-01-21	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2601.15144			False			False
2601.15273	How high-resolution agent-based models can improve fundamental insights in tissue development and cell culturing methods	2026-01-21	q-bio.QM	q-bio.QM	https://arxiv.org/abs/2601.15273			False			False
2601.15362	Flocking by stopping: a novel mechanism of emergent order in collective movement	2026-01-21	q-bio.QM	q-bio.QM	https://arxiv.org/abs/2601.15362			False			False
2601.15388	Final size of a structured SIRD Model with active-population force of infection	2026-01-21	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2601.15388			False			False
2601.15462	Dynamic Mean Field Theories for Nonlinear Noise in Recurrent Neuronal Networks	2026-01-21	math.DS;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2601.15462			False			False
2601.15504	SAGE-FM: A lightweight and interpretable spatial transcriptomics foundation model	2026-01-21	cs.LG;q-bio.GN;q-bio.QM	q-bio.GN	https://arxiv.org/abs/2601.15504			False			False
2601.15517	A computation of maximum likelihood for 4-states-triplets under Jukes-Cantor and MC	2026-01-21	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2601.15517			False			False
2601.14795	Validating Behavioral Proxies for Disease Risk Monitoring via Large-Scale E-commerce Data	2026-01-21	cs.SI;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2601.14795			False			False
2601.15219	A height-based metaconcept for rooted tree balance and its implications for the $B_1$ index	2026-01-21	math.CO;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2601.15219			False			False
2601.15530	Machine learning-enhanced non-amnestic Alzheimer's disease diagnosis from MRI and clinical features	2026-01-21	cs.LG;q-bio.NC;q-bio.QM	q-bio.NC	https://arxiv.org/abs/2601.15530			False			False
2602.12286	Alignment or Integration? Rethinking Multimodal Fusion in DNA-language Foundation Models	2026-01-21	cs.CL;q-bio.GN	q-bio.GN	https://arxiv.org/abs/2602.12286			False			False
2601.14969	Robust Machine Learning for Regulatory Sequence Modeling under Biological and Technical Distribution Shifts	2026-01-21	q-bio.GN;stat.ML	q-bio.GN	https://arxiv.org/abs/2601.14969			False			False
2601.15502	Optical Manipulation of Erythrocytes via Evanescent Waves: Assessing Glucose-Induced Mobility Variations	2026-01-21	physics.bio-ph;physics.optics;q-bio.CB;q-bio.QM	q-bio.CB	https://arxiv.org/abs/2601.15502			False			False
2602.12286	Mind the Gap No More: Achieving Zero-Gap Multimodal Integration via One Tokenizer	2026-01-21	cs.CL;q-bio.GN	q-bio.GN	https://arxiv.org/abs/2602.12286			False			False
2602.12286	Mind the Gap No More: Achieving Zero-Gap Multimodal Integration via One Tokenizer	2026-01-21	cs.CL;q-bio.GN	q-bio.GN	https://arxiv.org/abs/2602.12286			False			False
2601.14577	FBApro: A fast, simple linear transformation for diverse metabolic modeling tasks	2026-01-21	q-bio.QM	q-bio.QM	https://arxiv.org/abs/2601.14577			False			False
2601.14577	FBApro: A fast, simple linear transformation for diverse metabolic modeling tasks	2026-01-21	q-bio.QM	q-bio.QM	https://arxiv.org/abs/2601.14577			False			False
2601.14653	Efficient Imputation for Patch-based Missing Single-cell Data via Cluster-regularized Optimal Transport	2026-01-21	cs.LG;q-bio.GN	q-bio.GN	https://arxiv.org/abs/2601.14653			False			False
2601.14653	Efficient Imputation for Patch-based Missing Single-cell Data via Cluster-regularized Optimal Transport	2026-01-21	cs.LG;q-bio.GN	q-bio.GN	https://arxiv.org/abs/2601.14653			False			False
2601.14653	Efficient Imputation for Patch-based Missing Single-cell Data via Cluster-regularized Optimal Transport	2026-01-21	cs.LG;q-bio.GN	q-bio.GN	https://arxiv.org/abs/2601.14653			False			False
2601.14961	Power-Law Scaling in the Classification Performance of Small-Scale Spiking Neural Networks	2026-01-21	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2601.14961			False			False
2601.14961	Power-Law Scaling in the Classification Performance of Small-Scale Spiking Neural Networks	2026-01-21	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2601.14961			False			False
2601.14632	The missing links: Evaluating contact tracing with incomplete data in large metropolitan areas during an epidemic	2026-01-21	physics.soc-ph;physics.stat-mech;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2601.14632			False			False
2601.14632	The missing links: Evaluating contact tracing with incomplete data in large metropolitan areas during an epidemic	2026-01-21	physics.soc-ph;physics.stat-mech;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2601.14632			False			False
2601.15219	A height-based metaconcept for rooted tree balance and its implications for the $B_1$ index	2026-01-21	math.CO;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2601.15219			False			False
2601.15219	A height-based metaconcept for rooted tree balance and its implications for the $B_1$ index	2026-01-21	math.CO;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2601.15219			False			False
2601.13564	Multi-objective fluorescent molecule design with a data-physics dual-driven generative framework	2026-01-20	cs.AI;cs.LG;physics.chem-ph;q-bio.BM	q-bio.BM	https://arxiv.org/abs/2601.13564			False			False
2601.13693	End-to-End Reverse Screening Identifies Protein Targets of Small Molecules Using HelixFold3	2026-01-20	cs.AI;q-bio.BM	q-bio.BM	https://arxiv.org/abs/2601.13693			False			False
2601.13714	Cost-Effectiveness of Adult Hepatitis A Vaccination Strategies in Korea Under an Aging Susceptibility Profile	2026-01-20	math.OC;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2601.13714			False			False
2601.13730	Outbreak dynamics and population vulnerability in stochastic epidemic models on networks	2026-01-20	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2601.13730			False			False
2601.13866	Audio Outperforms Text for Visual Decoding	2026-01-20	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2601.13866			False			False
2601.13926	SCG With Your Phone: Diagnosis of Rhythmic Spectrum Disorders in Field Conditions	2026-01-20	cs.LG;eess.SP;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2601.13926			False			False
2601.13947	Nonlinear competition avoidance favors coexistence in microbial populations	2026-01-20	physics.bio-ph;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2601.13947			False			False
2601.13962	Optimal Calibration of the endpoint-corrected Hilbert Transform	2026-01-20	cs.SY;eess.SP;eess.SY;q-bio.NC;stat.ME	q-bio.NC	https://arxiv.org/abs/2601.13962			False			False
2601.14077	MooneyMaker: A Python package to create ambiguous two-tone images	2026-01-20	cs.CV;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2601.14077			False			False
2601.14213	Rare species advantage in Antarctic Lakes	2026-01-20	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2601.14213			False			False
2601.14509	Cell proliferation maintains cell area polydispersity in the growing fruit fly wing epithelium	2026-01-20	physics.bio-ph;q-bio.CB	q-bio.CB	https://arxiv.org/abs/2601.14509			False			False
2601.14514	"""Just in Time"" World Modeling Supports Human Planning and Reasoning"	2026-01-20	cs.AI;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2601.14514			False			False
2601.14536	engGNN: A Dual-Graph Neural Network for Omics-Based Disease Classification and Feature Selection	2026-01-20	cs.LG;q-bio.GN;stat.ML	q-bio.GN	https://arxiv.org/abs/2601.14536			False			False
2601.15336	Learning Discrete Successor Transitions in Continuous Attractor Networks: Emergence, Limits, and Topological Constraints	2026-01-20	cs.AI;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2601.15336			False			False
2601.15344	A Dual-Head Transformer-State-Space Architecture for Neurocircuit Mechanism Decomposition from fMRI	2026-01-20	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2601.15344			False			False
2601.15341	Latent Causal Diffusions for Single-Cell Perturbation Modeling	2026-01-20	cs.LG;q-bio.MN	q-bio.MN	https://arxiv.org/abs/2601.15341			False			False
2601.15333	Empowering LLMs for Structure-Based Drug Design via Exploration-Augmented Latent Inference	2026-01-20	cs.AI;cs.LG;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2601.15333			False			False
2602.00057	Explore Brain-Inspired Machine Intelligence for Connecting Dots on Graphs Through Holographic Blueprint of Oscillatory Synchronization	2026-01-20	cs.AI;cs.LG;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2602.00057			False			False
2601.14183	Gradient-based optimization of exact stochastic kinetic models	2026-01-20	physics.comp-ph;physics.stat-mech;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2601.14183			False			False
2601.14205	Three-Dimensional Volumetric Reconstruction of Native Chilean Pollen via Lens-Free Digital In-line Holographic Microscopy	2026-01-20	physics.bio-ph;physics.optics;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2601.14205			False			False
2601.13962	Optimal Calibration of the Endpoint-corrected Hilbert Transform	2026-01-20	cs.SY;eess.SP;eess.SY;q-bio.NC;stat.ME	q-bio.NC	https://arxiv.org/abs/2601.13962			False			False
2601.13962	Optimal Calibration of the Endpoint-corrected Hilbert Transform	2026-01-20	cs.SY;eess.SP;eess.SY;q-bio.NC;stat.ME	q-bio.NC	https://arxiv.org/abs/2601.13962			False			False
2601.12637	Topology-Aware Multiscale Mixture of Experts for Efficient Molecular Property Prediction	2026-01-19	cs.AI;cs.LG;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2601.12637			False			False
2601.12712	Multiscale Modelling of Birth-Death Processes	2026-01-19	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2601.12712			False			False
2601.12717	Energy flow controls the stability of multitrophic ecosystems with stratified nonreciprocity	2026-01-19	physics.dis-nn;physics.stat-mech;q-bio.PE	q-bio.PE	https://arxiv.org/abs/2601.12717			False			False
2601.12801	Pollutant-induced changes in fish pigmentation and spatial patterns	2026-01-19	math.AP;physics.bio-ph;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2601.12801			False			False
2601.12837	Cognition spaces: natural, artificial, and hybrid	2026-01-19	cs.AI;cs.HC;cs.NE;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2601.12837			False			False
2601.12854	A generalized work theorem for stopped stochastic chemical reaction networks	2026-01-19	physics.stat-mech;q-bio.MN	q-bio.MN	https://arxiv.org/abs/2601.12854			False			False
2601.12928	An efficient heuristic for geometric analysis of cell deformations	2026-01-19	cs.LG;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2601.12928			False			False
2601.13010	Extracting useful information about reversible evolutionary processes from irreversible evolutionary accumulation models	2026-01-19	q-bio.PE;stat.ME	q-bio.PE	https://arxiv.org/abs/2601.13010			False			False
2601.13170	Global stability of a Hebbian/anti-Hebbian network for principal subspace learning	2026-01-19	cs.NE;math.DS;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2601.13170			False			False
2601.13182	Polyphonic Intelligence: Constraint-Based Emergence, Pluralistic Inference, and Non-Dominating Integration	2026-01-19	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2601.13182			False			False
2601.13211	A tropical geometry for bounded biochemical state spaces	2026-01-19	q-bio.QM	q-bio.QM	https://arxiv.org/abs/2601.13211			False			False
2601.13297	Multifaceted neural representation of words in naturalistic language	2026-01-19	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2601.13297			False			False
2601.13370	A First Step for Expansion X-Ray Microscopy: Achieving Contrast in Expanded Tissues Sufficient to Reveal Cell Bodies	2026-01-19	q-bio.NC;q-bio.QM	q-bio.NC	https://arxiv.org/abs/2601.13370			False			False
2601.13442	Menopause averted a midlife energetic crisis with help from older children and parents: A simulation study	2026-01-19	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2601.13442			False			False
2601.14313	Investigating cerebral anomalies in preterm infants and associated risk factors with magnetic resonance imaging at term-equivalent age	2026-01-19	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2601.14313			False			False
2601.14314	Fed-ComBat: A Generalized Federated Framework for Batch Effect Harmonization in Collaborative Studies	2026-01-19	q-bio.QM	q-bio.QM	https://arxiv.org/abs/2601.14314			False			False
2601.12805	SciHorizon-GENE: Benchmarking LLM for Life Sciences Inference from Gene Knowledge to Functional Understanding	2026-01-19	cs.AI;cs.CL;q-bio.GN	q-bio.GN	https://arxiv.org/abs/2601.12805			False			False
2601.13407	A Joint Survival Modeling and Therapy Knowledge Graph Framework to Characterize Opioid Use Disorder Trajectories	2026-01-19	q-bio.QM	q-bio.QM	https://arxiv.org/abs/2601.13407			False			False
2601.15326	ECGomics: An Open Platform for AI-ECG Digital Biomarker Discovery	2026-01-19	cs.AI;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2601.15326			False			False
2601.13349	Conservation priority mapping to prevent zoonotic spillovers	2026-01-19	econ.GN;q-bio.PE;q-fin.EC	q-bio.PE	https://arxiv.org/abs/2601.13349			False			False
2601.13010	Extracting useful information about reversible evolutionary processes from irreversible evolutionary accumulation models	2026-01-19	q-bio.PE;stat.ME	q-bio.PE	https://arxiv.org/abs/2601.13010			False			False
2601.12805	SciHorizon-GENE: Benchmarking LLM for Life Sciences Inference from Gene Knowledge to Functional Understanding	2026-01-19	cs.AI;cs.CL;q-bio.GN	q-bio.GN	https://arxiv.org/abs/2601.12805			False			False
2601.12805	SciHorizon-GENE: Benchmarking LLM for Life Sciences Inference from Gene Knowledge to Functional Understanding	2026-01-19	cs.AI;cs.CL;q-bio.GN	q-bio.GN	https://arxiv.org/abs/2601.12805			False			False
2601.12805	SciHorizon-GENE: Benchmarking LLM for Life Sciences Inference from Gene Knowledge to Functional Understanding	2026-01-19	cs.AI;cs.CL;q-bio.GN	q-bio.GN	https://arxiv.org/abs/2601.12805			False			False
2601.12805	SciHorizon-GENE: Benchmarking LLM for Life Sciences Inference from Gene Knowledge to Functional Understanding	2026-01-19	cs.AI;cs.CL;q-bio.GN	q-bio.GN	https://arxiv.org/abs/2601.12805			False			False
2601.13442	Menopause averted a midlife energetic crisis with help from older dependent children and parents: A simulation study	2026-01-19	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2601.13442			False			False
2601.13442	Menopause averted a midlife energetic crisis with help from older dependent children and parents: A simulation study	2026-01-19	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2601.13442			False			False
2601.13407	A Joint Survival Modeling and Therapy Knowledge Graph Framework to Characterize Opioid Use Disorder Trajectories	2026-01-19	q-bio.QM	q-bio.QM	https://arxiv.org/abs/2601.13407			False			False
2601.13407	A Joint Survival Modeling and Therapy Knowledge Graph Framework to Characterize Opioid Use Disorder Trajectories	2026-01-19	q-bio.QM	q-bio.QM	https://arxiv.org/abs/2601.13407			False			False
2601.12712	Multiscale Modelling of Birth-Death Processes	2026-01-19	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2601.12712			False			False
2601.12712	Multiscale Modelling of Birth-Death Processes	2026-01-19	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2601.12712			False			False
2601.12219	Persistent Sheaf Laplacian Analysis of Protein Stability and Solubility Changes upon Mutation	2026-01-18	cs.LG;math.SP;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2601.12219			False			False
2601.12258	Modeling Dynamic Computations in the Primate Ventral Visual Stream	2026-01-18	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2601.12258			False			False
2601.12381	Multimodal Spatial Omics: From Data Acquisition to Computational Integration	2026-01-18	q-bio.BM;q-bio.GN;q-bio.QM	q-bio.BM	https://arxiv.org/abs/2601.12381			False			False
2601.12455	Identifying Therapeutic Targets for Triple-Negative Breast Cancer using a Novel Mathematical Model of the Tumor Microenvironment	2026-01-18	q-bio.QM	q-bio.QM	https://arxiv.org/abs/2601.12455			False			False
2601.12577	Primate-like perceptual decision making emerges through deep recurrent reinforcement learning	2026-01-18	cs.AI;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2601.12577			False			False
2601.12424	If Grid Cells are the Answer, What is the Question? A Review of Normative Grid Cell Theory	2026-01-18	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2601.12424			False			False
2601.12455	Identifying Therapeutic Targets for Triple-Negative Breast Cancer using a Novel Mathematical Model of the Tumor Microenvironment	2026-01-18	q-bio.QM	q-bio.QM	https://arxiv.org/abs/2601.12455			False			False
2601.12455	Identifying Therapeutic Targets for Triple-Negative Breast Cancer using a Novel Mathematical Model of the Tumor Microenvironment	2026-01-18	q-bio.QM	q-bio.QM	https://arxiv.org/abs/2601.12455			False			False
2601.11878	Accelerated MR Elastography Using Learned Neural Network Representation	2026-01-17	cs.CV;cs.LG;eess.SP;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2601.11878			False			False
2601.11941	Fluctuation Theorems from a Continuous-Time Markov Model of Information-Thermodynamic Capacity in Biochemical Signal Cascades	2026-01-17	q-bio.MN	q-bio.MN	https://arxiv.org/abs/2601.11941			False			False
2601.12005	The challenge of scale in molecular adaptation: Local searches in astronomical genotype networks	2026-01-17	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2601.12005			False			False
2601.12053	A New Strategy for Artificial Intelligence: Training Foundation Models Directly on Human Brain Data	2026-01-17	cs.AI;cs.LG;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2601.12053			False			False
2601.12054	Automated Place Preference Paradigm for Optogenetic Stimulation of the Pedunculopontine Nucleus Reveals Motor Arrest-Linked Preference Behavior	2026-01-17	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2601.12054			False			False
2601.12101	Chargaff's second parity rule and the kinetics of DNA replication	2026-01-17	q-bio.QM	q-bio.QM	https://arxiv.org/abs/2601.12101			False			False
2601.12054	Automated Place Preference Paradigm for Optogenetic Stimulation of the Pedunculopontine Nucleus Reveals Motor Arrest-Linked Preference Behavior	2026-01-17	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2601.12054			False			False
2601.12054	Automated Place Preference Paradigm for Optogenetic Stimulation of the Pedunculopontine Nucleus Reveals Motor Arrest-Linked Preference Behavior	2026-01-17	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2601.12054			False			False
2601.11878	Accelerated MR Elastography Using Learned Neural Network Representation	2026-01-17	cs.CV;cs.LG;eess.SP;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2601.11878			False			False
2601.11878	Accelerated MR Elastography Using Learned Neural Network Representation	2026-01-17	cs.CV;cs.LG;eess.SP;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2601.11878			False			False
2601.10959	Depression Detection Based on Electroencephalography Using a Hybrid Deep Neural Network CNN-GRU and MRMR Feature Selection	2026-01-16	cs.LG;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2601.10959			False			False
2601.10995	GP-DHT: A Dual-Head Transformer with Contras-tive Learning for Predicting Gene Regulatory Rela-tionships across Species from Single-Cell Data	2026-01-16	q-bio.GN	q-bio.GN	https://arxiv.org/abs/2601.10995			False			False
2601.11108	Simple Models, Rich Representations: Visual Decoding from Primate Intracortical Neural Signals	2026-01-16	cs.CV;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2601.11108	0.7599	0.7064	True	6	7.2	False
